Date,Tournament,Series,Surface,Round,Winner,Loser,Winner_Rank,Loser_Rank
2017-02-10,OpenSuddeFrance,ATP250,Hard,1stRound,MathieuP.H.,MillotV.,105,138
2017-02-10,OpenSuddeFrance,ATP250,Hard,1stRound,DeSchepperK.,ZverevM.,162,34
2017-02-10,OpenSuddeFrance,ATP250,Hard,2ndRound,BrownD.,CilicM.,84,7
2017-02-11,OpenSuddeFrance,ATP250,Hard,2ndRound,ZverevA.,BedeneA.,21,109
2017-02-11,OpenSuddeFrance,ATP250,Hard,2ndRound,ChardyJ.,MathieuP.H.,68,105
2017-02-11,OpenSuddeFrance,ATP250,Hard,2ndRound,DeSchepperK.,MarchenkoI.,162,91
2017-02-11,OpenSuddeFrance,ATP250,Hard,2ndRound,GasquetR.,JaziriM.,22,50
2017-02-11,OpenSuddeFrance,ATP250,Hard,2ndRound,PaireB.,LopezF.,43,32
2017-02-11,OpenSuddeFrance,ATP250,Hard,2ndRound,TsongaJ.W.,HerbertP.H.,14,96
2017-02-11,OpenSuddeFrance,ATP250,Hard,2ndRound,MedvedevD.,VerdascoF.,63,40
2017-02-12,OpenSuddeFrance,ATP250,Hard,Quarterfinals,GasquetR.,DeSchepperK.,22,162
2017-02-12,OpenSuddeFrance,ATP250,Hard,Quarterfinals,PaireB.,BrownD.,43,84
2017-02-12,OpenSuddeFrance,ATP250,Hard,Quarterfinals,TsongaJ.W.,MedvedevD.,14,63
2017-02-12,OpenSuddeFrance,ATP250,Hard,Quarterfinals,ZverevA.,ChardyJ.,21,68
2017-02-13,OpenSuddeFrance,ATP250,Hard,Semifinals,GasquetR.,PaireB.,22,43
2017-02-13,OpenSuddeFrance,ATP250,Hard,Semifinals,ZverevA.,TsongaJ.W.,21,14
2017-02-14,OpenSuddeFrance,ATP250,Hard,TheFinal,ZverevA.,GasquetR.,21,22
2017-02-08,EcuadorOpen,ATP250,Clay,1stRound,MelzerG.,ZeballosH.,106,69
2017-02-08,EcuadorOpen,ATP250,Clay,1stRound,GiraldoS.,BeckerB.,97,126
2017-02-08,EcuadorOpen,ATP250,Clay,1stRound,TipsarevicJ.,GimenoTraverD.,101,114
2017-02-08,EcuadorOpen,ATP250,Clay,1stRound,LapenttiG.,MonteiroT.,641,85
2017-02-09,EcuadorOpen,ATP250,Clay,1stRound,OlivoR.,GomezE.,103,290
2017-02-09,EcuadorOpen,ATP250,Clay,1stRound,EbdenM.,VelottiA.,564,184
2017-02-09,EcuadorOpen,ATP250,Clay,1stRound,CarballesBaenaR.,DutraSilvaR.,144,435
2017-02-09,EcuadorOpen,ATP250,Clay,1stRound,KickerN.,AndreozziG.,116,117
2017-02-09,EcuadorOpen,ATP250,Clay,1stRound,RamR.,DolgopolovO.,137,67
2017-02-09,EcuadorOpen,ATP250,Clay,1stRound,FallaA.,GiannessiA.,310,122
2017-02-10,EcuadorOpen,ATP250,Clay,1stRound,GaioF.,SouzaJ.,179,129
2017-02-10,EcuadorOpen,ATP250,Clay,1stRound,EstrellaBurgosV.,MartinA.,156,145
2017-02-10,EcuadorOpen,ATP250,Clay,2ndRound,OlivoR.,GiraldoS.,103,97
2017-02-10,EcuadorOpen,ATP250,Clay,2ndRound,BellucciT.,TipsarevicJ.,100,101
2017-02-11,EcuadorOpen,ATP250,Clay,2ndRound,CarballesBaenaR.,LapenttiG.,144,641
2017-02-11,EcuadorOpen,ATP250,Clay,2ndRound,RamosVinolasA.,FallaA.,30,310
2017-02-11,EcuadorOpen,ATP250,Clay,2ndRound,LorenziP.,EbdenM.,46,564
2017-02-11,EcuadorOpen,ATP250,Clay,2ndRound,RamR.,KickerN.,137,116
2017-02-11,EcuadorOpen,ATP250,Clay,2ndRound,GaioF.,MelzerG.,179,106
2017-02-11,EcuadorOpen,ATP250,Clay,2ndRound,EstrellaBurgosV.,KarlovicI.,156,18
2017-02-12,EcuadorOpen,ATP250,Clay,Quarterfinals,RamosVinolasA.,CarballesBaenaR.,30,144
2017-02-12,EcuadorOpen,ATP250,Clay,Quarterfinals,LorenziP.,RamR.,46,137
2017-02-12,EcuadorOpen,ATP250,Clay,Quarterfinals,BellucciT.,OlivoR.,100,103
2017-02-12,EcuadorOpen,ATP250,Clay,Quarterfinals,EstrellaBurgosV.,GaioF.,156,179
2017-02-13,EcuadorOpen,ATP250,Clay,Semifinals,LorenziP.,RamosVinolasA.,46,30
2017-02-13,EcuadorOpen,ATP250,Clay,Semifinals,EstrellaBurgosV.,BellucciT.,156,100
2017-02-14,EcuadorOpen,ATP250,Clay,TheFinal,EstrellaBurgosV.,LorenziP.,156,46
2017-02-08,GarantiKozaSofiaOpen,ATP250,Hard,1stRound,AlbotR.,LazarovA.,92,599
2017-02-09,GarantiKozaSofiaOpen,ATP250,Hard,1stRound,MullerG.,BourgueM.,29,173
2017-02-09,GarantiKozaSofiaOpen,ATP250,Hard,1stRound,StebeC.M.,GabashviliT.,406,160
2017-02-09,GarantiKozaSofiaOpen,ATP250,Hard,1stRound,YouzhnyM.,TepavacM.,89,201
2017-02-09,GarantiKozaSofiaOpen,ATP250,Hard,1stRound,HaaseR.,KuzmanovD.,57,450
2017-02-09,GarantiKozaSofiaOpen,ATP250,Hard,1stRound,KlizanM.,KuznetsovAn.,36,55
2017-02-09,GarantiKozaSofiaOpen,ATP250,Hard,1stRound,DarcisS.,MartererM.,59,172
2017-02-10,GarantiKozaSofiaOpen,ATP250,Hard,1stRound,BasilashviliN.,MannarinoA.,87,56
2017-02-10,GarantiKozaSofiaOpen,ATP250,Hard,1stRound,TroickiV.,IlkelC.,37,328
2017-02-10,GarantiKozaSofiaOpen,ATP250,Hard,1stRound,BrandsD.,ChiudinelliM.,225,141
2017-02-10,GarantiKozaSofiaOpen,ATP250,Hard,1stRound,JanowiczJ.,SelaD.,267,72
2017-02-10,GarantiKozaSofiaOpen,ATP250,Hard,1stRound,SeppiA.,DzumhurD.,75,81
2017-02-10,GarantiKozaSofiaOpen,ATP250,Hard,2ndRound,GoffinD.,AlbotR.,11,92
2017-02-10,GarantiKozaSofiaOpen,ATP250,Hard,2ndRound,BautistaAgutR.,StebeC.M.,16,406
2017-02-11,GarantiKozaSofiaOpen,ATP250,Hard,2ndRound,KlizanM.,BrandsD.,36,225
2017-02-11,GarantiKozaSofiaOpen,ATP250,Hard,2ndRound,MullerG.,YouzhnyM.,29,89
2017-02-11,GarantiKozaSofiaOpen,ATP250,Hard,2ndRound,TroickiV.,HaaseR.,37,57
2017-02-11,GarantiKozaSofiaOpen,ATP250,Hard,2ndRound,BasilashviliN.,ThiemD.,87,8
2017-02-11,GarantiKozaSofiaOpen,ATP250,Hard,2ndRound,DarcisS.,SeppiA.,59,75
2017-02-11,GarantiKozaSofiaOpen,ATP250,Hard,2ndRound,DimitrovG.,JanowiczJ.,13,267
2017-02-12,GarantiKozaSofiaOpen,ATP250,Hard,Quarterfinals,BautistaAgutR.,MullerG.,16,29
2017-02-12,GarantiKozaSofiaOpen,ATP250,Hard,Quarterfinals,GoffinD.,DarcisS.,11,59
2017-02-12,GarantiKozaSofiaOpen,ATP250,Hard,Quarterfinals,DimitrovG.,TroickiV.,13,37
2017-02-12,GarantiKozaSofiaOpen,ATP250,Hard,Quarterfinals,BasilashviliN.,KlizanM.,87,36
2017-02-13,GarantiKozaSofiaOpen,ATP250,Hard,Semifinals,GoffinD.,BautistaAgutR.,11,16
2017-02-13,GarantiKozaSofiaOpen,ATP250,Hard,Semifinals,DimitrovG.,BasilashviliN.,13,87
2017-02-14,GarantiKozaSofiaOpen,ATP250,Hard,TheFinal,DimitrovG.,GoffinD.,13,11
2017-02-15,ArgentinaOpen,ATP250,Clay,1stRound,MayerL.,EliasG.,148,79
2017-02-16,ArgentinaOpen,ATP250,Clay,1stRound,DelbonisF.,RobertS.,45,64
2017-02-16,ArgentinaOpen,ATP250,Clay,1stRound,DolgopolovO.,TipsarevicJ.,66,94
2017-02-16,ArgentinaOpen,ATP250,Clay,1stRound,BerlocqC.,KovalikJ.,77,121
2017-02-16,ArgentinaOpen,ATP250,Clay,1stRound,AndreozziG.,OlivoR.,142,92
2017-02-16,ArgentinaOpen,ATP250,Clay,1stRound,RamosVinolasA.,PellaG.,26,83
2017-02-16,ArgentinaOpen,ATP250,Clay,1stRound,GiannessiA.,DutraSilvaR.,127,436
2017-02-17,ArgentinaOpen,ATP250,Clay,1stRound,RobredoT.,FogniniF.,550,43
2017-02-17,ArgentinaOpen,ATP250,Clay,1stRound,SchwartzmanD.,BagnisF.,50,78
2017-02-17,ArgentinaOpen,ATP250,Clay,1stRound,SousaJ.,ZeballosH.,41,69
2017-02-17,ArgentinaOpen,ATP250,Clay,1stRound,MonteiroT.,EstrellaBurgosV.,84,93
2017-02-17,ArgentinaOpen,ATP250,Clay,1stRound,MelzerG.,LorenziP.,101,37
2017-02-17,ArgentinaOpen,ATP250,Clay,2ndRound,RamosVinolasA.,MayerL.,26,148
2017-02-17,ArgentinaOpen,ATP250,Clay,2ndRound,SousaJ.,DelbonisF.,41,45
2017-02-17,ArgentinaOpen,ATP250,Clay,2ndRound,CarrenoBustaP.,GiannessiA.,25,127
2017-02-18,ArgentinaOpen,ATP250,Clay,2ndRound,NishikoriK.,SchwartzmanD.,5,50
2017-02-18,ArgentinaOpen,ATP250,Clay,2ndRound,DolgopolovO.,CuevasP.,66,22
2017-02-18,ArgentinaOpen,ATP250,Clay,2ndRound,MelzerG.,AndreozziG.,101,142
2017-02-18,ArgentinaOpen,ATP250,Clay,2ndRound,BerlocqC.,FerrerD.,77,27
2017-02-19,ArgentinaOpen,ATP250,Clay,2ndRound,MonteiroT.,RobredoT.,84,550
2017-02-19,ArgentinaOpen,ATP250,Clay,Quarterfinals,CarrenoBustaP.,RamosVinolasA.,25,26
2017-02-19,ArgentinaOpen,ATP250,Clay,Quarterfinals,DolgopolovO.,MelzerG.,66,101
2017-02-19,ArgentinaOpen,ATP250,Clay,Quarterfinals,NishikoriK.,SousaJ.,5,41
2017-02-20,ArgentinaOpen,ATP250,Clay,Quarterfinals,BerlocqC.,MonteiroT.,77,84
2017-02-20,ArgentinaOpen,ATP250,Clay,Semifinals,DolgopolovO.,CarrenoBustaP.,66,25
2017-02-20,ArgentinaOpen,ATP250,Clay,Semifinals,NishikoriK.,BerlocqC.,5,77
2017-02-21,ArgentinaOpen,ATP250,Clay,TheFinal,DolgopolovO.,NishikoriK.,66,5
2017-02-15,MemphisOpen,ATP250,Hard,1stRound,NishiokaY.,GarciaLopezG.,99,98
2017-02-15,MemphisOpen,ATP250,Hard,1stRound,YoungD.,MannarinoA.,81,56
2017-02-16,MemphisOpen,ATP250,Hard,1stRound,DzumhurD.,AndersonK.,86,74
2017-02-16,MemphisOpen,ATP250,Hard,1stRound,OpelkaR.,DonaldsonJ.,180,100
2017-02-16,MemphisOpen,ATP250,Hard,1stRound,KingD.,TomicB.,140,32
2017-02-16,MemphisOpen,ATP250,Hard,1stRound,EbdenM.,PolanskyP.,490,125
2017-02-16,MemphisOpen,ATP250,Hard,1stRound,HarrisonR.,KravchukK.,62,85
2017-02-16,MemphisOpen,ATP250,Hard,1stRound,DarcisS.,AlbotR.,55,89
2017-02-17,MemphisOpen,ATP250,Hard,1stRound,FritzT.,LuY.H.,114,59
2017-02-17,MemphisOpen,ATP250,Hard,1stRound,SmyczekT.,TiafoeF.,162,91
2017-02-17,MemphisOpen,ATP250,Hard,1stRound,BasilashviliN.,ThompsonJ.,67,63
2017-02-17,MemphisOpen,ATP250,Hard,1stRound,KukushkinM.,BeckerB.,103,139
2017-02-17,MemphisOpen,ATP250,Hard,2ndRound,DzumhurD.,DarcisS.,86,55
2017-02-17,MemphisOpen,ATP250,Hard,2ndRound,YoungD.,OpelkaR.,81,180
2017-02-18,MemphisOpen,ATP250,Hard,2ndRound,IsnerJ.,NishiokaY.,23,99
2017-02-18,MemphisOpen,ATP250,Hard,2ndRound,HarrisonR.,QuerreyS.,62,29
2017-02-18,MemphisOpen,ATP250,Hard,2ndRound,JohnsonS.,SmyczekT.,30,162
2017-02-18,MemphisOpen,ATP250,Hard,2ndRound,KukushkinM.,KingD.,103,140
2017-02-18,MemphisOpen,ATP250,Hard,2ndRound,BasilashviliN.,KarlovicI.,67,20
2017-02-19,MemphisOpen,ATP250,Hard,2ndRound,EbdenM.,FritzT.,490,114
2017-02-19,MemphisOpen,ATP250,Hard,Quarterfinals,KukushkinM.,JohnsonS.,103,30
2017-02-19,MemphisOpen,ATP250,Hard,Quarterfinals,BasilashviliN.,EbdenM.,67,490
2017-02-20,MemphisOpen,ATP250,Hard,Quarterfinals,YoungD.,IsnerJ.,81,23
2017-02-20,MemphisOpen,ATP250,Hard,Quarterfinals,HarrisonR.,DzumhurD.,62,86
2017-02-20,MemphisOpen,ATP250,Hard,Semifinals,BasilashviliN.,KukushkinM.,67,103
2017-02-21,MemphisOpen,ATP250,Hard,Semifinals,HarrisonR.,YoungD.,62,81
2017-02-21,MemphisOpen,ATP250,Hard,TheFinal,HarrisonR.,BasilashviliN.,62,67
2017-02-15,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,HerbertP.H.,LopezF.,109,31
2017-02-15,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,HaaseR.,MayerF.,57,46
2017-02-15,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,DonskoyE.,GranollersM.,132,40
2017-02-15,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,BerdychT.,CopilM.,13,130
2017-02-15,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,IstominD.,BedeneA.,76,105
2017-02-16,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,KohlschreiberP.,PouilleL.,33,17
2017-02-16,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,SimonG.,MahutN.,24,52
2017-02-16,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,MullerG.,GriekspoorT.,28,317
2017-02-16,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,KlizanM.,VerdascoF.,73,39
2017-02-16,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,TsongaJ.W.,TsitsipasS.,14,205
2017-02-16,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,CilicM.,PaireB.,7,42
2017-02-16,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,CoricB.,KhachanovK.,61,48
2017-02-17,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,GoffinD.,KuznetsovAn.,11,54
2017-02-17,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,GasquetR.,TroickiV.,19,38
2017-02-17,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,DimitrovG.,ZverevM.,12,34
2017-02-17,ABNAMROWorldTennisTournament,ATP500,Hard,1stRound,ThiemD.,ZverevA.,8,18
2017-02-17,ABNAMROWorldTennisTournament,ATP500,Hard,2ndRound,HerbertP.H.,DonskoyE.,109,132
2017-02-17,ABNAMROWorldTennisTournament,ATP500,Hard,2ndRound,KlizanM.,KohlschreiberP.,73,33
2017-02-17,ABNAMROWorldTennisTournament,ATP500,Hard,2ndRound,TsongaJ.W.,MullerG.,14,28
2017-02-18,ABNAMROWorldTennisTournament,ATP500,Hard,2ndRound,BerdychT.,GasquetR.,13,19
2017-02-18,ABNAMROWorldTennisTournament,ATP500,Hard,2ndRound,CilicM.,CoricB.,7,61
2017-02-18,ABNAMROWorldTennisTournament,ATP500,Hard,2ndRound,GoffinD.,HaaseR.,11,57
2017-02-18,ABNAMROWorldTennisTournament,ATP500,Hard,2ndRound,DimitrovG.,IstominD.,12,76
2017-02-18,ABNAMROWorldTennisTournament,ATP500,Hard,2ndRound,ThiemD.,SimonG.,8,24
2017-02-19,ABNAMROWorldTennisTournament,ATP500,Hard,Quarterfinals,BerdychT.,KlizanM.,13,73
2017-02-19,ABNAMROWorldTennisTournament,ATP500,Hard,Quarterfinals,TsongaJ.W.,CilicM.,14,7
2017-02-19,ABNAMROWorldTennisTournament,ATP500,Hard,Quarterfinals,GoffinD.,DimitrovG.,11,12
2017-02-19,ABNAMROWorldTennisTournament,ATP500,Hard,Quarterfinals,HerbertP.H.,ThiemD.,109,8
2017-02-20,ABNAMROWorldTennisTournament,ATP500,Hard,Semifinals,TsongaJ.W.,BerdychT.,14,13
2017-02-20,ABNAMROWorldTennisTournament,ATP500,Hard,Semifinals,GoffinD.,HerbertP.H.,11,109
2017-02-21,ABNAMROWorldTennisTournament,ATP500,Hard,TheFinal,TsongaJ.W.,GoffinD.,14,11
2017-02-22,DelrayBeachOpen,ATP250,Hard,1stRound,EdmundK.,MannarinoA.,49,60
2017-02-22,DelrayBeachOpen,ATP250,Hard,1stRound,QuerreyS.,SelaD.,35,74
2017-02-22,DelrayBeachOpen,ATP250,Hard,1stRound,NishiokaY.,CoppejansK.,91,204
2017-02-22,DelrayBeachOpen,ATP250,Hard,1stRound,LuY.H.,FratangeloB.,63,109
2017-02-23,DelrayBeachOpen,ATP250,Hard,1stRound,FritzT.,SantillanA.,112,193
2017-02-23,DelrayBeachOpen,ATP250,Hard,1stRound,GarciaLopezG.,BrownD.,99,84
2017-02-23,DelrayBeachOpen,ATP250,Hard,1stRound,DzumhurD.,KravchukK.,79,95
2017-02-23,DelrayBeachOpen,ATP250,Hard,1stRound,SockJ.,AlbotR.,21,89
2017-02-23,DelrayBeachOpen,ATP250,Hard,1stRound,DarcisS.,TomicB.,57,31
2017-02-23,DelrayBeachOpen,ATP250,Hard,1stRound,CoricB.,GiraldoS.,59,103
2017-02-23,DelrayBeachOpen,ATP250,Hard,1stRound,RaonicM.,SmyczekT.,4,164
2017-02-23,DelrayBeachOpen,ATP250,Hard,1stRound,DonaldsonJ.,KukushkinM.,100,78
2017-02-23,DelrayBeachOpen,ATP250,Hard,1stRound,JohnsonS.,KozlovS.,26,115
2017-02-23,DelrayBeachOpen,ATP250,Hard,1stRound,YoungD.,KarlovicI.,69,20
2017-02-23,DelrayBeachOpen,ATP250,Hard,1stRound,BasilashviliN.,HaasT.,53,1024
2017-02-24,DelrayBeachOpen,ATP250,Hard,1stRound,DelPotroJ.M.,AndersonK.,42,75
2017-02-25,DelrayBeachOpen,ATP250,Hard,2ndRound,SockJ.,GarciaLopezG.,21,99
2017-02-25,DelrayBeachOpen,ATP250,Hard,2ndRound,JohnsonS.,NishiokaY.,26,91
2017-02-25,DelrayBeachOpen,ATP250,Hard,2ndRound,EdmundK.,LuY.H.,49,63
2017-02-25,DelrayBeachOpen,ATP250,Hard,2ndRound,RaonicM.,CoricB.,4,59
2017-02-25,DelrayBeachOpen,ATP250,Hard,2ndRound,DarcisS.,BasilashviliN.,57,53
2017-02-25,DelrayBeachOpen,ATP250,Hard,2ndRound,QuerreyS.,DonaldsonJ.,35,100
2017-02-25,DelrayBeachOpen,ATP250,Hard,2ndRound,YoungD.,FritzT.,69,112
2017-02-26,DelrayBeachOpen,ATP250,Hard,2ndRound,DelPotroJ.M.,DzumhurD.,42,79
2017-02-26,DelrayBeachOpen,ATP250,Hard,Quarterfinals,YoungD.,DarcisS.,69,57
2017-02-26,DelrayBeachOpen,ATP250,Hard,Quarterfinals,SockJ.,JohnsonS.,21,26
2017-02-26,DelrayBeachOpen,ATP250,Hard,Quarterfinals,RaonicM.,EdmundK.,4,49
2017-02-27,DelrayBeachOpen,ATP250,Hard,Quarterfinals,DelPotroJ.M.,QuerreyS.,42,35
2017-02-27,DelrayBeachOpen,ATP250,Hard,Semifinals,SockJ.,YoungD.,21,69
2017-02-28,DelrayBeachOpen,ATP250,Hard,Semifinals,RaonicM.,DelPotroJ.M.,4,42
2017-02-28,DelrayBeachOpen,ATP250,Hard,TheFinal,SockJ.,RaonicM.,21,4
2017-02-22,Open13,ATP250,Hard,1stRound,YouzhnyM.,TsitsipasS.,87,205
2017-02-22,Open13,ATP250,Hard,1stRound,JaziriM.,KuznetsovAn.,47,61
2017-02-22,Open13,ATP250,Hard,1stRound,SimonG.,KhachanovK.,23,48
2017-02-23,Open13,ATP250,Hard,1stRound,StruffJ.L.,ChardyJ.,62,77
2017-02-23,Open13,ATP250,Hard,1stRound,MarchenkoI.,RublevA.,93,111
2017-02-23,Open13,ATP250,Hard,1stRound,BedeneA.,MathieuP.H.,102,101
2017-02-23,Open13,ATP250,Hard,1stRound,GombosN.,DonskoyE.,128,117
2017-02-23,Open13,ATP250,Hard,1stRound,BenneteauJ.,ShapovalovD.,120,255
2017-02-23,Open13,ATP250,Hard,1stRound,StakhovskyS.,VeselyJ.,107,55
2017-02-23,Open13,ATP250,Hard,1stRound,GasquetR.,HaaseR.,19,58
2017-02-23,Open13,ATP250,Hard,1stRound,MahutN.,ZverevA.,54,18
2017-02-24,Open13,ATP250,Hard,1stRound,MedvedevD.,PaireB.,64,41
2017-02-24,Open13,ATP250,Hard,2ndRound,SimonG.,BenneteauJ.,23,120
2017-02-24,Open13,ATP250,Hard,2ndRound,GasquetR.,YouzhnyM.,19,87
2017-02-24,Open13,ATP250,Hard,2ndRound,KyrgiosN.,JaziriM.,16,47
2017-02-24,Open13,ATP250,Hard,2ndRound,PouilleL.,BedeneA.,17,102
2017-02-25,Open13,ATP250,Hard,2ndRound,MedvedevD.,StruffJ.L.,64,62
2017-02-25,Open13,ATP250,Hard,2ndRound,GombosN.,MahutN.,128,54
2017-02-25,Open13,ATP250,Hard,2ndRound,TsongaJ.W.,MarchenkoI.,11,93
2017-02-25,Open13,ATP250,Hard,2ndRound,MonfilsG.,StakhovskyS.,12,107
2017-02-26,Open13,ATP250,Hard,Quarterfinals,KyrgiosN.,GombosN.,16,128
2017-02-26,Open13,ATP250,Hard,Quarterfinals,TsongaJ.W.,SimonG.,11,23
2017-02-26,Open13,ATP250,Hard,Quarterfinals,PouilleL.,MedvedevD.,17,64
2017-02-26,Open13,ATP250,Hard,Quarterfinals,GasquetR.,MonfilsG.,19,12
2017-02-27,Open13,ATP250,Hard,Semifinals,TsongaJ.W.,KyrgiosN.,11,16
2017-02-27,Open13,ATP250,Hard,Semifinals,PouilleL.,GasquetR.,17,19
2017-02-28,Open13,ATP250,Hard,TheFinal,TsongaJ.W.,PouilleL.,11,17
2017-02-22,RioOpen,ATP500,Clay,1stRound,LajovicD.,BagnisF.,97,82
2017-02-22,RioOpen,ATP500,Clay,1stRound,RuudC.,DutraSilvaR.,208,439
2017-02-22,RioOpen,ATP500,Clay,1stRound,SchwartzmanD.,OlivoR.,51,92
2017-02-22,RioOpen,ATP500,Clay,1stRound,KickerN.,CecchinatoM.,123,194
2017-02-22,RioOpen,ATP500,Clay,1stRound,DeGreefA.,CuevasP.,138,30
2017-02-23,RioOpen,ATP500,Clay,1stRound,CarballesBaenaR.,SousaJ.,132,39
2017-02-23,RioOpen,ATP500,Clay,1stRound,MonteiroT.,EliasG.,85,86
2017-02-23,RioOpen,ATP500,Clay,1stRound,FogniniF.,RobredoT.,45,471
2017-02-23,RioOpen,ATP500,Clay,1stRound,RamosVinolasA.,RobertS.,25,80
2017-02-23,RioOpen,ATP500,Clay,1stRound,DelbonisF.,LorenziP.,52,40
2017-02-23,RioOpen,ATP500,Clay,1stRound,CarrenoBustaP.,SouzaJ.,24,131
2017-02-23,RioOpen,ATP500,Clay,1stRound,ZeballosH.,BerlocqC.,73,66
2017-02-23,RioOpen,ATP500,Clay,1stRound,BellucciT.,NishikoriK.,76,5
2017-02-23,RioOpen,ATP500,Clay,1stRound,DolgopolovO.,FerrerD.,50,29
2017-02-23,RioOpen,ATP500,Clay,1stRound,EstrellaBurgosV.,PellaG.,94,162
2017-02-24,RioOpen,ATP500,Clay,1stRound,ThiemD.,TipsarevicJ.,8,96
2017-02-24,RioOpen,ATP500,Clay,2ndRound,KickerN.,DeGreefA.,123,138
2017-02-24,RioOpen,ATP500,Clay,2ndRound,SchwartzmanD.,DelbonisF.,51,52
2017-02-24,RioOpen,ATP500,Clay,2ndRound,RamosVinolasA.,FogniniF.,25,45
2017-02-24,RioOpen,ATP500,Clay,2ndRound,ThiemD.,LajovicD.,8,97
2017-02-25,RioOpen,ATP500,Clay,2ndRound,CarrenoBustaP.,EstrellaBurgosV.,24,94
2017-02-25,RioOpen,ATP500,Clay,2ndRound,DolgopolovO.,ZeballosH.,50,73
2017-02-25,RioOpen,ATP500,Clay,2ndRound,RuudC.,CarballesBaenaR.,208,132
2017-02-26,RioOpen,ATP500,Clay,2ndRound,MonteiroT.,BellucciT.,85,76
2017-02-26,RioOpen,ATP500,Clay,Quarterfinals,RamosVinolasA.,KickerN.,25,123
2017-02-26,RioOpen,ATP500,Clay,Quarterfinals,ThiemD.,SchwartzmanD.,8,51
2017-02-26,RioOpen,ATP500,Clay,Quarterfinals,CarrenoBustaP.,DolgopolovO.,24,50
2017-02-26,RioOpen,ATP500,Clay,Quarterfinals,RuudC.,MonteiroT.,208,85
2017-02-27,RioOpen,ATP500,Clay,Semifinals,ThiemD.,RamosVinolasA.,8,25
2017-02-27,RioOpen,ATP500,Clay,Semifinals,CarrenoBustaP.,RuudC.,24,208
2017-02-28,RioOpen,ATP500,Clay,TheFinal,ThiemD.,CarrenoBustaP.,8,24
2017-03-01,AbiertoMexicano,ATP500,Hard,1stRound,CoricB.,GomezL.,64,560
2017-03-02,AbiertoMexicano,ATP500,Hard,1stRound,JohnsonS.,IsnerJ.,26,22
2017-03-02,AbiertoMexicano,ATP500,Hard,1stRound,GoffinD.,RobertS.,11,80
2017-03-02,AbiertoMexicano,ATP500,Hard,1stRound,MannarinoA.,FritzT.,65,136
2017-03-02,AbiertoMexicano,ATP500,Hard,1stRound,ThompsonJ.,LopezF.,79,31
2017-03-02,AbiertoMexicano,ATP500,Hard,1stRound,EscobedoE.,KozlovS.,113,115
2017-03-02,AbiertoMexicano,ATP500,Hard,1stRound,CilicM.,DolgopolovO.,8,60
2017-03-02,AbiertoMexicano,ATP500,Hard,1stRound,LorenziP.,LuY.H.,38,61
2017-03-02,AbiertoMexicano,ATP500,Hard,1stRound,YoungD.,TomicB.,63,41
2017-03-02,AbiertoMexicano,ATP500,Hard,1stRound,QuerreyS.,EdmundK.,40,45
2017-03-03,AbiertoMexicano,ATP500,Hard,1stRound,DjokovicN.,KlizanM.,2,62
2017-03-03,AbiertoMexicano,ATP500,Hard,1stRound,KyrgiosN.,SelaD.,17,75
2017-03-03,AbiertoMexicano,ATP500,Hard,1stRound,NadalR.,ZverevM.,6,30
2017-03-03,AbiertoMexicano,ATP500,Hard,1stRound,ThiemD.,SimonG.,9,25
2017-03-03,AbiertoMexicano,ATP500,Hard,1stRound,NishiokaY.,SockJ.,86,18
2017-03-03,AbiertoMexicano,ATP500,Hard,1stRound,DelPotroJ.M.,TiafoeF.,32,89
2017-03-03,AbiertoMexicano,ATP500,Hard,2ndRound,QuerreyS.,GoffinD.,40,11
2017-03-03,AbiertoMexicano,ATP500,Hard,2ndRound,KyrgiosN.,YoungD.,17,63
2017-03-03,AbiertoMexicano,ATP500,Hard,2ndRound,NishiokaY.,ThompsonJ.,86,79
2017-03-04,AbiertoMexicano,ATP500,Hard,2ndRound,CilicM.,CoricB.,8,64
2017-03-04,AbiertoMexicano,ATP500,Hard,2ndRound,JohnsonS.,EscobedoE.,26,113
2017-03-04,AbiertoMexicano,ATP500,Hard,2ndRound,NadalR.,LorenziP.,6,38
2017-03-04,AbiertoMexicano,ATP500,Hard,2ndRound,DjokovicN.,DelPotroJ.M.,2,32
2017-03-04,AbiertoMexicano,ATP500,Hard,2ndRound,ThiemD.,MannarinoA.,9,65
2017-03-04,AbiertoMexicano,ATP500,Hard,Quarterfinals,CilicM.,JohnsonS.,8,26
2017-03-04,AbiertoMexicano,ATP500,Hard,Quarterfinals,NadalR.,NishiokaY.,6,86
